 ,Label,Area,X,Y,XM,YM
9835,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,118.433,80.994,118.433,80.994
9836,Substack (80-200):c:1/2; t:113/200 - Series 1,4.371,7.838,80.389,7.838,80.389
9837,Substack (80-200):c:1/2; t:113/200 - Series 1,2.442,170.657,80.329,170.657,80.329
9838,Substack (80-200):c:1/2; t:113/200 - Series 1,2.442,125.375,81.992,125.375,81.992
9839,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,171.333,81.641,171.333,81.641
9840,Substack (80-200):c:1/2; t:113/200 - Series 1,2.271,7.063,83.646,7.063,83.646
9841,Substack (80-200):c:1/2; t:113/200 - Series 1,3.214,169.314,83.334,169.314,83.334
9842,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,83.954,83.871,83.954,83.871
9843,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,132.744,84.517,132.744,84.517
9844,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,152.939,83.675,152.939,83.675
9845,Substack (80-200):c:1/2; t:113/200 - Series 1,2.271,158.658,84.735,158.658,84.735
9846,Substack (80-200):c:1/2; t:113/200 - Series 1,2.400,114.331,86.116,114.331,86.116
9847,Substack (80-200):c:1/2; t:113/200 - Series 1,3.728,140.178,86.877,140.178,86.877
9848,Substack (80-200):c:1/2; t:113/200 - Series 1,3.342,63.456,87.399,63.456,87.399
9849,Substack (80-200):c:1/2; t:113/200 - Series 1,4.671,122.758,88.857,122.758,88.857
9850,Substack (80-200):c:1/2; t:113/200 - Series 1,2.100,44.638,86.866,44.638,86.866
9851,Substack (80-200):c:1/2; t:113/200 - Series 1,2.999,170.491,88.844,170.491,88.844
9852,Substack (80-200):c:1/2; t:113/200 - Series 1,4.028,45.082,88.178,45.082,88.178
9853,Substack (80-200):c:1/2; t:113/200 - Series 1,2.014,109.761,88.206,109.761,88.206
9854,Substack (80-200):c:1/2; t:113/200 - Series 1,3.342,96.563,88.283,96.563,88.283
9855,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,104.425,87.804,104.425,87.804
9856,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,13.769,90.172,13.769,90.172
9857,Substack (80-200):c:1/2; t:113/200 - Series 1,3.085,167.095,88.869,167.095,88.869
9858,Substack (80-200):c:1/2; t:113/200 - Series 1,3.385,119.482,90.235,119.482,90.235
9859,Substack (80-200):c:1/2; t:113/200 - Series 1,2.699,145.671,89.767,145.671,89.767
9860,Substack (80-200):c:1/2; t:113/200 - Series 1,2.528,147.754,90.443,147.754,90.443
9861,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,98.648,90.912,98.648,90.912
9862,Substack (80-200):c:1/2; t:113/200 - Series 1,5.099,141.380,92.069,141.380,92.069
9863,Substack (80-200):c:1/2; t:113/200 - Series 1,2.957,165.776,93.623,165.776,93.623
9864,Substack (80-200):c:1/2; t:113/200 - Series 1,5.270,92.954,95.707,92.954,95.707
9865,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,158.285,96.810,158.285,96.810
9866,Substack (80-200):c:1/2; t:113/200 - Series 1,2.999,88.055,98.334,88.055,98.334
9867,Substack (80-200):c:1/2; t:113/200 - Series 1,5.827,116.757,99.544,116.757,99.544
9868,Substack (80-200):c:1/2; t:113/200 - Series 1,2.871,119.712,100.227,119.712,100.227
9869,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,165.857,98.080,165.857,98.080
9870,Substack (80-200):c:1/2; t:113/200 - Series 1,3.471,82.226,101.687,82.226,101.687
9871,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,151.821,100.804,151.821,100.804
9872,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,157.704,100.701,157.704,100.701
9873,Substack (80-200):c:1/2; t:113/200 - Series 1,2.357,133.795,102.350,133.795,102.350
9874,Substack (80-200):c:1/2; t:113/200 - Series 1,4.542,164.762,104.965,164.762,104.965
9875,Substack (80-200):c:1/2; t:113/200 - Series 1,2.699,137.913,103.597,137.913,103.597
9876,Substack (80-200):c:1/2; t:113/200 - Series 1,4.071,157.635,104.678,157.635,104.678
9877,Substack (80-200):c:1/2; t:113/200 - Series 1,3.471,151.474,104.186,151.474,104.186
9878,Substack (80-200):c:1/2; t:113/200 - Series 1,3.128,63.984,106.329,63.984,106.329
9879,Substack (80-200):c:1/2; t:113/200 - Series 1,4.114,106.364,105.663,106.364,105.663
9880,Substack (80-200):c:1/2; t:113/200 - Series 1,3.599,153.860,105.989,153.860,105.989
9881,Substack (80-200):c:1/2; t:113/200 - Series 1,2.357,136.795,106.727,136.795,106.727
9882,Substack (80-200):c:1/2; t:113/200 - Series 1,3.128,170.439,106.374,170.439,106.374
9883,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,66.867,107.419,66.867,107.419
9884,Substack (80-200):c:1/2; t:113/200 - Series 1,5.656,104.079,107.417,104.079,107.417
9885,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,106.686,109.840,106.686,109.840
9886,Substack (80-200):c:1/2; t:113/200 - Series 1,3.899,159.116,108.342,159.116,108.342
9887,Substack (80-200):c:1/2; t:113/200 - Series 1,2.657,103.366,108.692,103.366,108.692
9888,Substack (80-200):c:1/2; t:113/200 - Series 1,2.400,145.647,108.793,145.647,108.793
9889,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,168.104,109.109,168.104,109.109
9890,Substack (80-200):c:1/2; t:113/200 - Series 1,2.571,135.285,111.739,135.285,111.739
9891,Substack (80-200):c:1/2; t:113/200 - Series 1,5.185,128.837,112.847,128.837,112.847
9892,Substack (80-200):c:1/2; t:113/200 - Series 1,2.785,73.853,115.329,73.853,115.329
9893,Substack (80-200):c:1/2; t:113/200 - Series 1,3.942,114.806,113.954,114.806,113.954
9894,Substack (80-200):c:1/2; t:113/200 - Series 1,2.400,117.177,115.314,117.177,115.314
9895,Substack (80-200):c:1/2; t:113/200 - Series 1,2.999,56.801,116.766,56.801,116.766
9896,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,83.575,115.114,83.575,115.114
9897,Substack (80-200):c:1/2; t:113/200 - Series 1,2.057,87.941,115.730,87.941,115.730
9898,Substack (80-200):c:1/2; t:113/200 - Series 1,5.570,51.588,116.660,51.588,116.660
9899,Substack (80-200):c:1/2; t:113/200 - Series 1,5.142,104.614,117.440,104.614,117.440
9900,Substack (80-200):c:1/2; t:113/200 - Series 1,4.585,157.100,118.260,157.100,118.260
9901,Substack (80-200):c:1/2; t:113/200 - Series 1,2.785,143.539,118.708,143.539,118.708
9902,Substack (80-200):c:1/2; t:113/200 - Series 1,5.228,13.294,120.118,13.294,120.118
9903,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,121.426,118.918,121.426,118.918
9904,Substack (80-200):c:1/2; t:113/200 - Series 1,4.585,165.305,120.200,165.305,120.200
9905,Substack (80-200):c:1/2; t:113/200 - Series 1,3.171,144.148,120.989,144.148,120.989
9906,Substack (80-200):c:1/2; t:113/200 - Series 1,2.657,89.090,120.287,89.090,120.287
9907,Substack (80-200):c:1/2; t:113/200 - Series 1,2.528,160.918,119.837,160.918,119.837
9908,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,151.667,121.740,151.667,121.740
9909,Substack (80-200):c:1/2; t:113/200 - Series 1,4.542,112.071,121.626,112.071,121.626
9910,Substack (80-200):c:1/2; t:113/200 - Series 1,2.400,122.352,123.087,122.352,123.087
9911,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,69.916,123.197,69.916,123.197
9912,Substack (80-200):c:1/2; t:113/200 - Series 1,2.057,169.257,122.031,169.257,122.031
9913,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,51.671,123.545,51.671,123.545
9914,Substack (80-200):c:1/2; t:113/200 - Series 1,5.528,166.175,125.544,166.175,125.544
9915,Substack (80-200):c:1/2; t:113/200 - Series 1,3.257,58.344,125.385,58.344,125.385
9916,Substack (80-200):c:1/2; t:113/200 - Series 1,2.742,172.208,125.872,172.208,125.872
9917,Substack (80-200):c:1/2; t:113/200 - Series 1,4.842,153.648,125.304,153.648,125.304
9918,Substack (80-200):c:1/2; t:113/200 - Series 1,3.342,80.836,124.442,80.836,124.442
9919,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,159.704,125.185,159.704,125.185
9920,Substack (80-200):c:1/2; t:113/200 - Series 1,2.100,85.375,125.512,85.375,125.512
9921,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,62.444,126.041,62.444,126.041
9922,Substack (80-200):c:1/2; t:113/200 - Series 1,2.271,86.547,128.268,86.547,128.268
9923,Substack (80-200):c:1/2; t:113/200 - Series 1,2.914,92.867,129.603,92.867,129.603
9924,Substack (80-200):c:1/2; t:113/200 - Series 1,3.685,102.256,128.614,102.256,128.614
9925,Substack (80-200):c:1/2; t:113/200 - Series 1,2.100,77.526,128.004,77.526,128.004
9926,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,37.105,129.128,37.105,129.128
9927,Substack (80-200):c:1/2; t:113/200 - Series 1,3.042,77.379,128.831,77.379,128.831
9928,Substack (80-200):c:1/2; t:113/200 - Series 1,2.400,128.665,130.547,128.665,130.547
9929,Substack (80-200):c:1/2; t:113/200 - Series 1,3.471,75.431,130.981,75.431,130.981
9930,Substack (80-200):c:1/2; t:113/200 - Series 1,2.100,153.761,130.108,153.761,130.108
9931,Substack (80-200):c:1/2; t:113/200 - Series 1,2.271,76.701,130.076,76.701,130.076
9932,Substack (80-200):c:1/2; t:113/200 - Series 1,2.785,123.940,130.469,123.940,130.469
9933,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,114.494,132.392,114.494,132.392
9934,Substack (80-200):c:1/2; t:113/200 - Series 1,2.400,129.135,132.144,129.135,132.144
9935,Substack (80-200):c:1/2; t:113/200 - Series 1,4.499,158.831,133.354,158.831,133.354
9936,Substack (80-200):c:1/2; t:113/200 - Series 1,4.028,99.961,132.588,99.961,132.588
9937,Substack (80-200):c:1/2; t:113/200 - Series 1,3.985,121.252,133.692,121.252,133.692
9938,Substack (80-200):c:1/2; t:113/200 - Series 1,2.871,145.717,133.251,145.717,133.251
9939,Substack (80-200):c:1/2; t:113/200 - Series 1,3.514,155.283,132.503,155.283,132.503
9940,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,162.309,131.996,162.309,131.996
9941,Substack (80-200):c:1/2; t:113/200 - Series 1,4.242,149.518,134.033,149.518,134.033
9942,Substack (80-200):c:1/2; t:113/200 - Series 1,2.571,89.776,134.505,89.776,134.505
9943,Substack (80-200):c:1/2; t:113/200 - Series 1,2.699,93.743,133.329,93.743,133.329
9944,Substack (80-200):c:1/2; t:113/200 - Series 1,5.185,128.495,135.529,128.495,135.529
9945,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,64.964,134.224,64.964,134.224
9946,Substack (80-200):c:1/2; t:113/200 - Series 1,2.785,140.813,134.399,140.813,134.399
9947,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,104.989,135.482,104.989,135.482
9948,Substack (80-200):c:1/2; t:113/200 - Series 1,5.956,46.611,135.677,46.611,135.677
9949,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,56.785,136.805,56.785,136.805
9950,Substack (80-200):c:1/2; t:113/200 - Series 1,2.528,149.621,136.948,149.621,136.948
9951,Substack (80-200):c:1/2; t:113/200 - Series 1,2.871,132.179,135.710,132.179,135.710
9952,Substack (80-200):c:1/2; t:113/200 - Series 1,4.713,156.007,136.302,156.007,136.302
9953,Substack (80-200):c:1/2; t:113/200 - Series 1,4.842,101.372,138.081,101.372,138.081
9954,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,82.873,137.497,82.873,137.497
9955,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,97.292,136.630,97.292,136.630
9956,Substack (80-200):c:1/2; t:113/200 - Series 1,3.171,147.770,138.701,147.770,138.701
9957,Substack (80-200):c:1/2; t:113/200 - Series 1,2.528,46.170,137.829,46.170,137.829
9958,Substack (80-200):c:1/2; t:113/200 - Series 1,3.385,108.236,138.411,108.236,138.411
9959,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,67.537,139.613,67.537,139.613
9960,Substack (80-200):c:1/2; t:113/200 - Series 1,2.785,126.530,140.494,126.530,140.494
9961,Substack (80-200):c:1/2; t:113/200 - Series 1,2.528,97.579,139.937,97.579,139.937
9962,Substack (80-200):c:1/2; t:113/200 - Series 1,5.570,111.834,142.128,111.834,142.128
9963,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,115.734,141.505,115.734,141.505
9964,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,101.783,141.588,101.783,141.588
9965,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,149.418,141.130,149.418,141.130
9966,Substack (80-200):c:1/2; t:113/200 - Series 1,2.528,35.497,141.499,35.497,141.499
9967,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,48.489,142.215,48.489,142.215
9968,Substack (80-200):c:1/2; t:113/200 - Series 1,2.442,145.345,141.920,145.345,141.920
9969,Substack (80-200):c:1/2; t:113/200 - Series 1,5.313,160.951,143.570,160.951,143.570
9970,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,101.898,142.925,101.898,142.925
9971,Substack (80-200):c:1/2; t:113/200 - Series 1,3.085,130.177,144.012,130.177,144.012
9972,Substack (80-200):c:1/2; t:113/200 - Series 1,2.271,134.712,143.094,134.712,143.094
9973,Substack (80-200):c:1/2; t:113/200 - Series 1,3.214,34.957,142.439,34.957,142.439
9974,Substack (80-200):c:1/2; t:113/200 - Series 1,3.728,57.473,143.321,57.473,143.321
9975,Substack (80-200):c:1/2; t:113/200 - Series 1,2.357,27.145,143.965,27.145,143.965
9976,Substack (80-200):c:1/2; t:113/200 - Series 1,2.057,142.507,143.602,142.507,143.602
9977,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,172.624,145.227,172.624,145.227
9978,Substack (80-200):c:1/2; t:113/200 - Series 1,3.214,120.144,144.203,120.144,144.203
9979,Substack (80-200):c:1/2; t:113/200 - Series 1,2.957,128.393,145.352,128.393,145.352
9980,Substack (80-200):c:1/2; t:113/200 - Series 1,3.171,47.322,145.501,47.322,145.501
9981,Substack (80-200):c:1/2; t:113/200 - Series 1,4.756,33.153,144.644,33.153,144.644
9982,Substack (80-200):c:1/2; t:113/200 - Series 1,3.556,151.732,146.118,151.732,146.118
9983,Substack (80-200):c:1/2; t:113/200 - Series 1,2.571,14.607,146.021,14.607,146.021
9984,Substack (80-200):c:1/2; t:113/200 - Series 1,3.128,115.201,145.324,115.201,145.324
9985,Substack (80-200):c:1/2; t:113/200 - Series 1,2.100,132.714,145.485,132.714,145.485
9986,Substack (80-200):c:1/2; t:113/200 - Series 1,5.313,106.578,146.937,106.578,146.937
9987,Substack (80-200):c:1/2; t:113/200 - Series 1,2.999,90.512,147.168,90.512,147.168
9988,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,93.645,146.242,93.645,146.242
9989,Substack (80-200):c:1/2; t:113/200 - Series 1,3.128,55.361,146.379,55.361,146.379
9990,Substack (80-200):c:1/2; t:113/200 - Series 1,2.400,111.118,146.371,111.118,146.371
9991,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,167.256,147.752,167.256,147.752
9992,Substack (80-200):c:1/2; t:113/200 - Series 1,4.371,115.599,147.423,115.599,147.423
9993,Substack (80-200):c:1/2; t:113/200 - Series 1,2.785,132.412,149.421,132.412,149.421
9994,Substack (80-200):c:1/2; t:113/200 - Series 1,3.942,156.035,149.319,156.035,149.319
9995,Substack (80-200):c:1/2; t:113/200 - Series 1,2.957,83.348,148.361,83.348,148.361
9996,Substack (80-200):c:1/2; t:113/200 - Series 1,2.785,71.748,148.421,71.748,148.421
9997,Substack (80-200):c:1/2; t:113/200 - Series 1,3.214,116.526,148.832,116.526,148.832
9998,Substack (80-200):c:1/2; t:113/200 - Series 1,5.956,141.017,149.312,141.017,149.312
9999,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,129.502,150.990,129.502,150.990
10000,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,123.881,150.032,123.881,150.032
10001,Substack (80-200):c:1/2; t:113/200 - Series 1,2.100,159.172,150.952,159.172,150.952
10002,Substack (80-200):c:1/2; t:113/200 - Series 1,3.599,84.727,150.903,84.727,150.903
10003,Substack (80-200):c:1/2; t:113/200 - Series 1,3.685,36.437,152.046,36.437,152.046
10004,Substack (80-200):c:1/2; t:113/200 - Series 1,2.657,76.764,152.873,76.764,152.873
10005,Substack (80-200):c:1/2; t:113/200 - Series 1,4.285,92.235,154.008,92.235,154.008
10006,Substack (80-200):c:1/2; t:113/200 - Series 1,2.742,53.335,151.867,53.335,151.867
10007,Substack (80-200):c:1/2; t:113/200 - Series 1,4.114,71.719,155.325,71.719,155.325
10008,Substack (80-200):c:1/2; t:113/200 - Series 1,3.257,65.102,152.791,65.102,152.791
10009,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,60.535,153.925,60.535,153.925
10010,Substack (80-200):c:1/2; t:113/200 - Series 1,3.214,97.024,153.248,97.024,153.248
10011,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,155.143,154.029,155.143,154.029
10012,Substack (80-200):c:1/2; t:113/200 - Series 1,3.042,84.160,152.937,84.160,152.937
10013,Substack (80-200):c:1/2; t:113/200 - Series 1,3.171,129.848,155.583,129.848,155.583
10014,Substack (80-200):c:1/2; t:113/200 - Series 1,3.771,127.164,155.690,127.164,155.690
10015,Substack (80-200):c:1/2; t:113/200 - Series 1,3.299,116.588,154.848,116.588,154.848
10016,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,98.018,154.501,98.018,154.501
10017,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,84.008,156.397,84.008,156.397
10018,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,98.942,155.830,98.942,155.830
10019,Substack (80-200):c:1/2; t:113/200 - Series 1,4.199,151.032,158.777,151.032,158.777
10020,Substack (80-200):c:1/2; t:113/200 - Series 1,4.628,153.387,159.576,153.387,159.576
10021,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,97.526,157.063,97.526,157.063
10022,Substack (80-200):c:1/2; t:113/200 - Series 1,2.699,146.699,158.160,146.699,158.160
10023,Substack (80-200):c:1/2; t:113/200 - Series 1,5.185,46.006,158.772,46.006,158.772
10024,Substack (80-200):c:1/2; t:113/200 - Series 1,2.657,156.442,159.230,156.442,159.230
10025,Substack (80-200):c:1/2; t:113/200 - Series 1,4.628,115.525,160.498,115.525,160.498
10026,Substack (80-200):c:1/2; t:113/200 - Series 1,3.428,68.173,161.946,68.173,161.946
10027,Substack (80-200):c:1/2; t:113/200 - Series 1,4.628,48.381,160.912,48.381,160.912
10028,Substack (80-200):c:1/2; t:113/200 - Series 1,5.228,159.785,160.978,159.785,160.978
10029,Substack (80-200):c:1/2; t:113/200 - Series 1,5.742,72.402,163.179,72.402,163.179
10030,Substack (80-200):c:1/2; t:113/200 - Series 1,2.485,44.230,161.046,44.230,161.046
10031,Substack (80-200):c:1/2; t:113/200 - Series 1,3.042,135.085,163.193,135.085,163.193
10032,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,45.071,162.148,45.071,162.148
10033,Substack (80-200):c:1/2; t:113/200 - Series 1,4.071,106.556,165.322,106.556,165.322
10034,Substack (80-200):c:1/2; t:113/200 - Series 1,2.914,45.144,163.000,45.144,163.000
10035,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,154.020,165.011,154.020,165.011
10036,Substack (80-200):c:1/2; t:113/200 - Series 1,2.185,86.130,164.754,86.130,164.754
10037,Substack (80-200):c:1/2; t:113/200 - Series 1,2.014,160.802,165.237,160.802,165.237
10038,Substack (80-200):c:1/2; t:113/200 - Series 1,3.171,142.987,165.759,142.987,165.759
10039,Substack (80-200):c:1/2; t:113/200 - Series 1,2.057,130.738,165.798,130.738,165.798
10040,Substack (80-200):c:1/2; t:113/200 - Series 1,2.614,132.119,166.677,132.119,166.677
10041,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,168.329,164.534,168.329,164.534
10042,Substack (80-200):c:1/2; t:113/200 - Series 1,2.442,35.929,166.176,35.929,166.176
10043,Substack (80-200):c:1/2; t:113/200 - Series 1,2.871,79.335,167.977,79.335,167.977
10044,Substack (80-200):c:1/2; t:113/200 - Series 1,2.142,110.778,166.304,110.778,166.304
10045,Substack (80-200):c:1/2; t:113/200 - Series 1,2.699,97.325,168.444,97.325,168.444
10046,Substack (80-200):c:1/2; t:113/200 - Series 1,2.228,110.912,169.314,110.912,169.314
10047,Substack (80-200):c:1/2; t:113/200 - Series 1,3.042,30.865,171.121,30.865,171.121
10048,Substack (80-200):c:1/2; t:113/200 - Series 1,2.271,116.566,170.429,116.566,170.429
10049,Substack (80-200):c:1/2; t:113/200 - Series 1,5.399,54.022,173.336,54.022,173.336
10050,Substack (80-200):c:1/2; t:113/200 - Series 1,2.742,72.230,172.095,72.230,172.095
10051,Substack (80-200):c:1/2; t:113/200 - Series 1,2.271,158.349,171.328,158.349,171.328
10052,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,167.505,171.779,167.505,171.779
10053,Substack (80-200):c:1/2; t:113/200 - Series 1,2.357,60.096,172.839,60.096,172.839
10054,Substack (80-200):c:1/2; t:113/200 - Series 1,3.514,164.573,173.771,164.573,173.771
10055,Substack (80-200):c:1/2; t:113/200 - Series 1,2.314,158.830,174.398,158.830,174.398
10056,Substack (80-200):c:1/2; t:114/200 - Series 1,3.214,144.849,1.089,144.849,1.089
10057,Substack (80-200):c:1/2; t:114/200 - Series 1,2.100,160.993,2.630,160.993,2.630
10058,Substack (80-200):c:1/2; t:114/200 - Series 1,3.385,146.529,5.205,146.529,5.205
10059,Substack (80-200):c:1/2; t:114/200 - Series 1,2.014,152.777,7.970,152.777,7.970
10060,Substack (80-200):c:1/2; t:114/200 - Series 1,2.228,114.149,9.136,114.149,9.136
10061,Substack (80-200):c:1/2; t:114/200 - Series 1,3.171,148.671,12.319,148.671,12.319
10062,Substack (80-200):c:1/2; t:114/200 - Series 1,2.314,152.939,11.374,152.939,11.374
10063,Substack (80-200):c:1/2; t:114/200 - Series 1,2.528,128.075,12.102,128.075,12.102
10064,Substack (80-200):c:1/2; t:114/200 - Series 1,2.614,96.138,13.185,96.138,13.185
10065,Substack (80-200):c:1/2; t:114/200 - Series 1,3.171,140.752,13.931,140.752,13.931
10066,Substack (80-200):c:1/2; t:114/200 - Series 1,2.185,114.363,15.422,114.363,15.422
10067,Substack (80-200):c:1/2; t:114/200 - Series 1,3.599,111.472,17.036,111.472,17.036
10068,Substack (80-200):c:1/2; t:114/200 - Series 1,3.085,62.327,15.666,62.327,15.666
10069,Substack (80-200):c:1/2; t:114/200 - Series 1,3.385,130.270,16.289,130.270,16.289
10070,Substack (80-200):c:1/2; t:114/200 - Series 1,2.271,59.610,17.046,59.610,17.046
10071,Substack (80-200):c:1/2; t:114/200 - Series 1,5.656,161.999,18.909,161.999,18.909
10072,Substack (80-200):c:1/2; t:114/200 - Series 1,2.914,111.287,21.379,111.287,21.379
10073,Substack (80-200):c:1/2; t:114/200 - Series 1,3.171,149.602,21.492,149.602,21.492
10074,Substack (80-200):c:1/2; t:114/200 - Series 1,3.728,47.721,23.133,47.721,23.133
10075,Substack (80-200):c:1/2; t:114/200 - Series 1,2.914,170.011,21.616,170.011,21.616
10076,Substack (80-200):c:1/2; t:114/200 - Series 1,3.257,44.993,25.368,44.993,25.368
10077,Substack (80-200):c:1/2; t:114/200 - Series 1,2.528,118.062,26.322,118.062,26.322
10078,Substack (80-200):c:1/2; t:114/200 - Series 1,2.999,134.816,26.762,134.816,26.762
10079,Substack (80-200):c:1/2; t:114/200 - Series 1,4.285,156.409,27.167,156.409,27.167
10080,Substack (80-200):c:1/2; t:114/200 - Series 1,2.528,166.598,29.020,166.598,29.020
10081,Substack (80-200):c:1/2; t:114/200 - Series 1,2.314,93.047,28.877,93.047,28.877
10082,Substack (80-200):c:1/2; t:114/200 - Series 1,4.756,148.321,32.252,148.321,32.252
10083,Substack (80-200):c:1/2; t:114/200 - Series 1,2.185,102.909,30.447,102.909,30.447
10084,Substack (80-200):c:1/2; t:114/200 - Series 1,5.913,110.946,32.895,110.946,32.895
10085,Substack (80-200):c:1/2; t:114/200 - Series 1,3.856,171.166,33.500,171.166,33.500
10086,Substack (80-200):c:1/2; t:114/200 - Series 1,2.271,50.725,35.711,50.725,35.711
10087,Substack (80-200):c:1/2; t:114/200 - Series 1,3.085,126.236,34.325,126.236,34.325
10088,Substack (80-200):c:1/2; t:114/200 - Series 1,5.099,153.805,36.248,153.805,36.248
10089,Substack (80-200):c:1/2; t:114/200 - Series 1,3.299,110.510,35.578,110.510,35.578
10090,Substack (80-200):c:1/2; t:114/200 - Series 1,2.742,104.199,37.894,104.199,37.894
10091,Substack (80-200):c:1/2; t:114/200 - Series 1,2.228,167.176,38.207,167.176,38.207
10092,Substack (80-200):c:1/2; t:114/200 - Series 1,4.499,100.029,39.244,100.029,39.244
10093,Substack (80-200):c:1/2; t:114/200 - Series 1,4.199,110.428,41.263,110.428,41.263
10094,Substack (80-200):c:1/2; t:114/200 - Series 1,4.842,82.834,39.615,82.834,39.615
10095,Substack (80-200):c:1/2; t:114/200 - Series 1,2.914,144.005,42.490,144.005,42.490
10096,Substack (80-200):c:1/2; t:114/200 - Series 1,2.142,159.551,42.356,159.551,42.356
10097,Substack (80-200):c:1/2; t:114/200 - Series 1,4.456,146.546,44.392,146.546,44.392
10098,Substack (80-200):c:1/2; t:114/200 - Series 1,2.871,95.648,44.018,95.648,44.018
10099,Substack (80-200):c:1/2; t:114/200 - Series 1,3.128,111.302,45.425,111.302,45.425
10100,Substack (80-200):c:1/2; t:114/200 - Series 1,3.514,126.018,47.239,126.018,47.239
10101,Substack (80-200):c:1/2; t:114/200 - Series 1,2.014,88.748,45.278,88.748,45.278
10102,Substack (80-200):c:1/2; t:114/200 - Series 1,5.099,122.500,49.450,122.500,49.450
10103,Substack (80-200):c:1/2; t:114/200 - Series 1,5.013,155.223,47.691,155.223,47.691
10104,Substack (80-200):c:1/2; t:114/200 - Series 1,2.442,87.842,48.454,87.842,48.454
10105,Substack (80-200):c:1/2; t:114/200 - Series 1,2.142,128.402,48.500,128.402,48.500
10106,Substack (80-200):c:1/2; t:114/200 - Series 1,3.985,151.763,48.521,151.763,48.521
10107,Substack (80-200):c:1/2; t:114/200 - Series 1,2.228,84.233,48.864,84.233,48.864
10108,Substack (80-200):c:1/2; t:114/200 - Series 1,2.185,138.700,48.606,138.700,48.606
10109,Substack (80-200):c:1/2; t:114/200 - Series 1,5.956,164.091,49.624,164.091,49.624
10110,Substack (80-200):c:1/2; t:114/200 - Series 1,2.014,116.645,49.858,116.645,49.858
10111,Substack (80-200):c:1/2; t:114/200 - Series 1,2.999,119.613,50.733,119.613,50.733
10112,Substack (80-200):c:1/2; t:114/200 - Series 1,4.285,131.950,51.936,131.950,51.936
10113,Substack (80-200):c:1/2; t:114/200 - Series 1,3.514,145.546,49.814,145.546,49.814
10114,Substack (80-200):c:1/2; t:114/200 - Series 1,2.357,112.049,53.363,112.049,53.363
10115,Substack (80-200):c:1/2; t:114/200 - Series 1,2.228,86.709,54.198,86.709,54.198
10116,Substack (80-200):c:1/2; t:114/200 - Series 1,2.100,100.241,54.384,100.241,54.384
10117,Substack (80-200):c:1/2; t:114/200 - Series 1,5.699,156.701,54.045,156.701,54.045
10118,Substack (80-200):c:1/2; t:114/200 - Series 1,2.871,56.565,54.708,56.565,54.708
10119,Substack (80-200):c:1/2; t:114/200 - Series 1,2.142,160.715,55.389,160.715,55.389
